,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
14609,4,8,5,6,3,7,9,4,1,7,13,8,2,10,0,8,9
14610,4,2,5,3,2,6,8,5,8,7,10,9,3,9,1,8,20
14611,5,10,5,7,3,3,8,6,11,7,6,15,0,8,7,7,12
14612,4,10,6,8,4,10,8,5,2,7,8,8,8,9,0,8,19
14613,3,4,4,2,3,7,7,5,5,7,5,7,2,7,4,8,6
14614,2,6,3,4,1,14,2,5,5,13,2,10,0,8,0,8,25
14615,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,7
14616,3,10,4,8,1,13,1,9,5,14,2,12,0,7,0,8,25
14617,3,3,4,4,1,7,7,6,2,7,6,8,3,8,4,8,16
14618,4,8,5,6,4,7,9,6,5,7,6,8,3,7,6,9,6
14619,4,6,6,4,3,10,8,3,7,11,1,6,3,7,3,10,6
14620,6,9,8,6,6,9,10,6,5,6,5,6,3,9,9,4,0
14621,3,7,3,4,2,4,12,8,2,10,6,4,1,10,3,8,1
14622,2,9,3,6,1,12,3,10,3,13,6,13,1,6,0,8,25
14623,5,10,6,7,6,8,7,6,7,7,6,5,2,8,7,10,24
14624,9,15,7,8,4,9,2,2,5,8,1,8,3,7,5,10,2
14625,5,7,8,5,4,8,7,3,6,10,4,7,3,8,3,8,3
14626,5,9,6,7,4,8,6,9,6,4,4,4,5,7,3,7,5
14627,5,11,8,8,5,9,3,2,3,8,1,8,2,7,3,7,10
14628,2,10,3,8,1,12,3,10,3,13,6,13,1,6,0,8,25
14629,4,9,6,6,5,6,6,3,7,6,6,9,3,8,5,10,11
14630,3,7,4,5,4,7,8,5,6,6,5,7,3,7,5,8,6
14631,4,7,5,5,4,8,7,2,7,11,6,8,3,9,4,9,12
14632,5,11,7,8,5,6,9,5,7,6,9,9,3,9,1,8,20
14633,3,5,5,3,2,9,7,3,5,10,3,5,5,9,1,7,5
14634,3,9,4,6,4,3,8,5,9,7,7,14,0,8,6,9,12
14635,4,9,4,7,4,7,8,13,1,7,5,8,3,8,0,8,3
14636,2,7,3,5,3,6,7,7,5,6,6,7,2,8,7,9,24
14637,6,10,5,5,3,5,9,4,5,3,3,12,6,11,2,7,5
14638,4,9,5,7,3,6,7,7,8,9,8,10,2,10,4,9,23
14639,3,6,5,4,3,8,7,4,9,6,6,8,3,8,6,8,16
14640,2,6,4,4,2,6,11,3,3,8,11,8,2,11,1,9,9
14641,6,9,8,7,10,8,7,4,3,6,5,9,8,7,9,13,23
14642,4,11,7,8,4,11,2,2,3,9,2,9,5,6,3,9,10
14643,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,16
14644,1,0,1,1,0,7,7,5,7,7,6,13,0,8,4,10,22
14645,5,8,7,6,6,9,9,5,4,7,5,7,3,8,9,5,0
14646,5,2,7,4,5,8,6,6,5,6,7,7,10,6,3,6,7
14647,4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,7
14648,5,11,5,8,2,0,13,5,4,13,11,7,0,8,2,5,4
14649,2,1,3,2,2,7,8,5,5,7,7,6,5,9,1,5,5
14650,3,8,5,6,3,8,8,2,5,13,5,6,2,10,2,9,4
14651,2,3,4,4,1,9,15,1,5,5,11,9,0,8,0,8,21
14652,4,8,5,6,3,7,5,13,4,7,12,8,3,9,0,8,20
14653,2,4,3,3,1,4,8,5,7,11,9,12,1,9,2,7,22
14654,5,10,7,8,6,8,11,2,7,6,11,8,1,12,1,8,21
14655,4,4,5,6,3,7,6,5,9,5,6,8,0,9,9,8,2
14656,6,10,8,7,6,11,5,3,7,11,3,7,3,8,6,12,24
14657,3,3,5,1,2,9,6,3,4,9,5,8,7,5,1,8,7
14658,6,10,8,8,4,9,7,4,8,11,7,8,2,10,5,7,2
14659,2,2,3,3,2,7,7,5,9,6,6,8,2,8,7,8,0
14660,3,4,5,3,2,4,12,3,3,9,11,7,2,11,1,8,9
14661,5,7,6,5,6,7,6,5,3,7,6,9,5,8,7,7,23
14662,4,11,6,8,4,2,13,4,4,12,9,5,1,10,2,5,4
14663,4,8,5,6,6,8,7,7,6,7,6,5,2,8,7,9,24
14664,5,9,6,7,6,6,9,4,6,9,9,6,5,9,3,6,4
14665,3,3,5,4,1,5,10,3,2,8,13,8,2,11,0,8,17
14666,5,8,6,6,4,8,8,7,7,10,5,4,3,8,4,8,8
14667,4,9,5,7,3,4,8,6,8,12,10,12,1,9,3,7,22
14668,3,2,4,3,2,5,7,4,7,6,6,11,3,8,5,9,11
14669,3,7,4,5,4,7,7,7,6,7,7,8,3,8,3,7,3
14670,1,0,2,1,0,7,10,3,1,7,13,8,1,11,0,8,17
14671,4,9,6,7,6,9,8,4,5,9,4,7,3,7,3,11,6
14672,3,10,5,8,5,7,11,4,5,7,11,8,3,12,1,8,21
14673,5,8,7,6,7,6,7,6,6,7,6,10,3,8,3,9,3
14674,4,8,5,6,5,8,8,7,5,8,5,7,7,8,6,11,6
14675,4,9,5,7,4,6,7,6,8,5,8,11,1,7,4,9,22
14676,8,14,9,8,5,7,7,2,4,12,4,8,6,8,0,7,5
14677,5,6,6,6,6,7,6,2,5,8,7,9,3,11,7,8,16
14678,4,9,7,6,5,7,8,4,1,7,9,8,7,11,0,8,19
14679,2,3,3,1,1,6,9,5,6,6,9,9,3,10,1,7,20
14680,3,5,5,4,2,4,12,4,4,13,8,5,1,10,1,7,4
14681,3,7,5,5,3,9,8,2,6,13,4,5,2,10,3,9,4
14682,4,9,5,7,2,8,5,13,5,6,14,8,3,9,0,8,20
14683,4,8,6,6,4,11,3,2,2,9,2,9,4,4,3,8,10
14684,4,10,6,7,6,7,7,2,6,7,6,7,4,7,6,7,16
14685,9,12,9,6,5,8,7,3,6,10,7,9,6,12,4,9,11
14686,2,0,2,1,1,6,10,8,2,7,5,8,2,7,4,10,6
14687,2,7,3,5,1,0,1,5,6,0,0,7,0,8,0,8,15
14688,5,8,7,6,3,5,12,7,5,13,7,3,2,9,2,5,4
14689,5,9,6,6,3,8,6,8,8,7,5,9,3,8,4,8,13
14690,5,9,6,7,6,8,8,8,5,5,7,9,3,8,4,6,20
14691,3,8,5,6,2,6,11,2,4,8,12,8,2,10,1,8,9
14692,2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8,10
14693,4,9,5,6,5,7,8,7,4,7,5,6,4,7,6,6,24
14694,7,8,7,9,6,8,7,6,3,8,8,11,3,8,6,8,14
14695,2,3,3,2,2,8,7,3,9,6,6,8,2,8,5,8,16
14696,6,8,7,6,4,4,8,5,7,9,8,9,3,9,2,5,20
14697,7,10,9,8,9,7,7,5,5,7,5,7,4,8,7,8,24
14698,2,1,2,2,2,8,7,6,5,7,6,7,3,8,3,6,3
14699,5,10,8,8,11,9,8,5,2,6,7,8,11,10,4,5,19
14700,4,5,5,8,2,1,14,5,4,12,10,5,0,8,2,5,4
14701,3,7,3,5,2,6,9,9,5,7,5,8,3,8,5,10,6
14702,3,7,3,5,3,8,7,11,1,6,9,8,7,6,0,8,7
14703,1,7,2,5,1,13,3,8,4,14,3,11,0,6,0,8,25
14704,5,6,4,9,3,10,5,2,6,9,5,7,3,8,4,11,25
14705,5,10,7,8,7,8,6,7,7,6,7,6,2,8,8,11,24
14706,5,11,7,8,7,5,6,3,7,6,6,9,4,8,6,9,11
14707,9,13,8,7,5,5,8,5,4,9,10,10,7,11,5,9,3
14708,4,6,5,8,2,7,7,5,4,7,6,8,3,8,4,8,16
14709,3,9,4,7,4,7,7,7,5,7,7,9,2,9,8,8,2
14710,6,7,7,8,6,9,9,5,5,6,6,10,3,7,8,5,25
14711,2,3,3,2,1,5,12,2,2,8,10,7,2,11,0,8,9
14712,3,4,5,3,3,9,6,3,4,9,5,7,6,5,1,8,7
14713,2,3,3,2,2,7,7,5,6,7,6,8,3,8,3,8,3
14714,3,5,4,4,2,4,10,2,7,11,10,6,1,11,2,5,17
14715,5,10,6,7,3,5,7,10,9,7,6,5,3,8,4,8,8
14716,10,14,6,8,4,6,6,7,4,10,6,10,5,9,5,8,13
14717,2,0,2,1,1,8,7,6,5,6,6,9,1,7,5,10,23
14718,3,5,5,3,3,6,9,2,9,11,8,8,2,8,4,6,12
14719,3,2,4,4,2,8,8,6,7,5,9,8,3,9,1,8,20
14720,7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,6,20
14721,3,6,4,4,3,6,6,8,6,6,6,7,2,8,9,10,24
14722,4,8,6,6,4,7,8,3,7,10,4,7,2,7,4,8,2
14723,6,8,9,7,9,7,8,3,4,7,5,8,7,7,6,7,6
14724,4,10,5,8,3,5,8,8,8,9,8,13,2,9,4,10,22
14725,3,3,5,5,1,7,8,4,3,7,13,8,3,9,0,8,9
14726,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,5
14727,2,4,3,3,1,6,8,7,8,7,8,13,1,8,4,10,22
14728,2,1,2,1,1,8,7,6,4,6,6,8,2,8,3,8,14
14729,8,15,5,8,3,7,7,8,8,12,7,10,2,9,5,9,22
14730,7,10,9,8,4,6,11,3,6,14,6,3,2,10,2,7,4
14731,3,5,5,3,2,8,9,4,4,12,4,3,1,10,3,8,1
14732,8,13,9,7,5,6,7,3,6,10,8,10,6,10,4,7,11
14733,4,7,4,5,2,1,1,5,5,1,1,6,0,8,0,8,15
14734,1,6,3,4,3,8,7,2,4,8,5,5,3,9,4,5,18
14735,1,3,2,2,1,8,6,6,3,9,5,7,2,8,2,7,13
14736,4,9,6,6,6,8,8,4,5,10,5,6,3,8,5,10,24
14737,8,10,8,6,5,4,9,5,4,4,3,12,9,10,2,8,7
14738,3,7,5,5,2,8,7,2,10,11,5,9,1,8,6,9,0
14739,5,10,6,7,6,9,5,7,5,6,9,7,3,9,9,4,17
14740,5,9,6,7,7,7,7,7,6,7,6,4,3,8,3,8,8
14741,3,9,5,7,4,7,8,8,6,7,9,7,3,8,4,9,13
14742,6,8,9,6,10,6,8,4,3,7,4,8,14,3,4,7,7
14743,5,6,6,6,6,7,8,2,5,7,6,8,3,7,7,8,16
14744,6,11,9,8,6,5,8,1,8,10,10,10,3,8,4,6,16
14745,5,4,7,7,4,8,8,4,2,7,8,8,9,9,0,8,19
14746,12,15,11,9,5,6,8,3,7,9,9,10,6,10,4,6,11
14747,2,4,3,3,2,5,7,4,7,6,6,11,3,8,5,9,11
14748,2,3,3,2,1,4,8,4,5,11,10,9,3,9,1,6,20
14749,2,1,3,2,1,6,12,2,7,8,11,8,1,10,1,7,21
14750,3,3,5,2,2,6,8,2,6,10,6,9,3,9,3,7,11
14751,5,12,3,7,2,10,5,5,4,13,3,9,2,8,4,10,18
14752,7,8,9,7,10,8,7,4,5,7,6,8,8,10,9,4,9
14753,1,0,1,1,0,3,12,4,3,11,9,6,0,8,2,7,4
14754,6,9,8,7,6,6,6,1,7,10,7,10,3,8,4,8,11
14755,9,13,9,7,5,8,7,2,8,11,4,7,4,9,4,7,16
14756,5,8,5,10,7,8,8,6,2,7,8,11,3,9,6,8,14
14757,2,1,3,2,2,6,7,4,7,7,6,11,3,8,4,9,11
14758,2,2,3,3,2,5,11,4,5,11,9,5,1,10,3,6,4
14759,4,8,5,6,7,9,8,4,5,7,6,6,4,7,7,4,8
14760,5,9,6,7,4,6,7,4,8,7,6,9,3,8,5,9,11
14761,6,11,6,8,3,4,14,8,1,11,6,3,1,10,4,8,1
14762,2,1,3,1,1,7,8,6,6,7,9,8,3,10,1,8,20
14763,5,11,6,8,2,7,7,5,4,7,6,8,3,8,4,8,16
14764,4,11,6,8,9,7,7,3,5,7,7,10,7,11,8,5,15
14765,6,8,7,10,6,8,7,7,4,8,7,10,3,8,6,8,14
14766,7,13,5,7,4,6,6,6,3,10,7,9,5,9,5,8,13
14767,4,2,5,4,4,9,7,6,6,7,6,6,3,8,3,7,3
14768,5,10,7,8,6,6,6,7,6,6,5,12,3,10,5,7,23
14769,5,7,7,6,6,7,4,5,5,6,5,9,5,4,7,7,14
14770,5,10,7,8,3,7,10,1,3,7,12,8,1,11,0,8,17
14771,2,4,4,3,2,7,8,2,9,11,6,8,1,9,5,8,0
14772,2,4,3,3,1,6,8,7,7,9,8,13,1,10,4,10,22
14773,4,8,6,12,11,8,8,5,0,8,7,7,6,10,5,8,1
14774,2,0,2,1,0,2,0,6,4,0,3,4,0,8,0,8,15
14775,6,9,9,7,6,6,13,7,2,12,5,2,1,11,4,8,1
14776,4,9,5,6,4,9,8,5,9,6,6,5,0,7,8,8,2
14777,2,3,3,1,1,4,12,3,2,10,11,7,2,11,1,7,9
14778,6,11,6,6,3,11,7,3,8,10,3,6,4,11,4,10,16
14779,2,5,4,3,2,7,12,2,2,7,11,9,2,10,1,8,9
14780,5,11,6,8,2,5,7,7,11,7,6,13,1,9,4,8,22
14781,4,3,5,5,3,8,8,5,1,7,8,8,8,9,0,8,19
14782,4,7,4,5,3,8,8,12,1,6,6,7,5,8,0,9,5
14783,3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,15
14784,7,8,9,12,11,9,9,7,0,6,7,10,9,14,6,7,14
14785,9,15,8,8,5,6,7,5,4,8,10,9,7,11,5,9,3
14786,7,10,7,8,4,3,10,2,7,11,11,7,1,11,3,5,17
14787,1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8,0
14788,3,8,5,7,3,8,7,9,6,6,6,9,3,8,5,9,14
14789,6,7,8,8,7,9,8,5,5,7,5,9,3,8,9,7,18
14790,3,5,5,3,3,9,6,2,6,10,4,7,4,7,6,9,24
14791,3,6,4,8,4,9,7,7,3,5,7,10,3,9,5,10,14
14792,3,6,6,4,3,6,10,2,6,13,6,4,1,10,2,7,4
14793,2,4,3,3,1,6,10,1,7,8,11,8,1,11,2,7,17
14794,2,3,3,2,1,5,8,5,6,10,9,8,3,9,2,6,20
14795,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,16
14796,6,8,9,6,5,10,6,3,5,9,4,6,8,6,2,8,7
14797,6,11,8,8,8,8,6,8,3,6,8,9,5,5,8,9,14
14798,5,7,7,5,5,5,7,2,6,10,8,11,3,8,3,8,11
14799,8,9,10,8,12,7,8,5,5,7,7,7,5,10,11,10,2
14800,5,9,6,4,3,12,3,4,2,11,2,9,6,3,1,9,7
14801,9,10,9,7,6,2,10,2,4,11,11,9,7,10,1,7,19
14802,6,11,6,8,4,3,11,3,4,9,11,8,3,11,1,7,9
14803,4,8,6,6,6,8,7,5,4,7,8,8,6,8,7,4,17
14804,7,10,8,8,8,6,6,3,5,8,6,12,6,9,5,10,22
14805,7,9,10,7,8,8,7,2,6,10,6,8,3,8,3,7,3
14806,4,8,5,6,2,7,6,7,9,6,6,9,2,8,6,11,23
14807,4,5,5,4,4,8,7,6,6,7,6,8,3,8,3,7,3
14808,8,15,8,9,4,8,8,2,8,9,7,8,4,12,4,7,16
14809,7,9,8,5,4,7,8,3,4,6,9,6,9,11,3,5,19
14810,4,7,5,5,3,7,8,2,7,7,6,9,0,8,4,8,18
14811,6,11,6,6,4,6,5,6,5,6,9,9,5,9,3,10,20
14812,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,18
14813,6,8,8,7,7,8,7,4,6,7,9,6,5,11,4,5,10
14814,2,8,3,6,2,9,6,0,7,13,5,9,0,8,1,8,18
14815,4,10,6,8,7,10,8,2,6,9,4,4,4,8,7,4,18
14816,1,3,2,1,1,5,8,2,7,10,8,9,1,8,3,7,12
14817,5,9,6,7,3,6,9,4,9,11,6,7,2,6,5,7,2
14818,4,8,6,6,3,5,8,2,8,10,10,9,3,8,3,6,16
14819,3,6,5,5,4,7,7,4,4,6,6,8,4,8,1,7,20
14820,4,9,7,6,3,6,12,3,4,8,12,8,3,10,1,8,9
14821,3,2,4,4,3,7,7,5,6,7,6,8,6,8,4,8,3
14822,6,11,7,8,9,7,5,4,4,8,7,11,6,10,5,8,22
14823,1,2,2,3,2,7,7,5,2,8,8,9,2,9,4,9,14
14824,3,2,4,3,3,7,7,5,8,7,5,8,2,8,6,9,12
14825,5,11,6,8,9,8,10,5,2,7,7,8,8,9,5,10,13
14826,4,6,4,4,1,4,7,9,1,7,6,11,3,8,2,11,11
14827,2,7,3,5,2,7,7,3,11,8,6,8,0,8,7,8,0
14828,5,10,7,7,7,8,9,7,6,6,8,9,6,7,4,8,20
14829,4,10,7,7,4,9,7,0,8,9,4,7,3,8,3,8,16
14830,1,1,3,2,1,6,2,2,1,6,2,7,1,6,2,6,10
14831,5,10,6,7,7,9,6,3,4,7,5,5,5,6,6,5,25
14832,10,14,9,8,5,6,6,5,5,6,8,9,7,7,4,10,20
14833,2,0,2,1,1,8,8,4,0,7,8,8,6,9,0,8,19
14834,2,0,2,1,1,5,7,5,8,7,6,12,0,8,7,9,12
14835,5,8,8,6,6,11,5,2,6,10,3,7,5,7,6,12,24
14836,4,4,5,6,2,7,4,14,5,7,14,8,3,9,0,8,20
14837,6,11,6,8,3,7,6,15,0,7,7,8,3,8,0,8,3
14838,3,5,5,3,2,8,9,3,4,12,4,3,1,10,3,8,1
14839,3,10,4,8,1,13,2,9,4,14,5,13,1,6,0,8,25
14840,3,5,5,3,2,6,11,2,6,14,7,4,1,9,2,7,4
14841,5,7,6,5,4,5,7,6,5,9,7,10,2,9,4,10,23
14842,2,1,2,2,0,7,14,1,5,7,11,8,0,8,0,8,21
14843,4,8,6,6,4,8,7,1,8,10,4,7,3,8,3,8,16
14844,3,8,3,6,2,6,7,11,8,6,6,6,3,8,3,8,8
14845,5,6,8,4,5,8,7,3,6,10,5,8,4,9,4,8,3
14846,4,7,6,5,3,6,8,5,1,7,8,8,8,9,0,8,19
14847,5,9,7,7,5,9,7,3,6,10,5,7,3,8,3,9,3
14848,2,6,4,4,2,9,11,1,7,5,11,7,1,10,1,8,21
14849,8,10,6,5,3,8,6,5,5,8,4,8,5,9,5,8,13
14850,3,3,4,5,3,10,8,4,1,6,8,8,7,10,0,8,19
14851,4,6,4,8,3,5,9,11,5,8,6,5,2,10,4,8,1
14852,3,2,4,3,2,7,8,5,4,7,6,7,5,9,2,6,5
14853,3,8,3,6,1,0,1,5,6,0,0,6,0,8,0,8,15
14854,5,6,6,5,5,6,8,4,8,8,7,9,3,8,6,6,21
14855,3,4,4,5,4,8,7,7,3,6,6,9,2,8,5,9,14
14856,4,9,4,6,3,3,7,6,11,7,6,15,0,8,7,7,12
14857,4,5,4,6,4,7,8,6,3,9,9,9,3,9,6,7,14
14858,1,3,2,2,1,8,7,6,3,9,6,8,2,8,2,8,13
14859,5,10,7,8,8,7,7,6,7,7,6,9,3,8,4,8,3
14860,2,3,4,1,1,6,8,2,8,11,8,8,2,8,3,7,16
14861,6,8,6,9,8,8,7,6,3,8,8,10,3,8,6,8,14
14862,3,9,5,7,3,4,8,7,7,9,9,14,2,9,4,9,22
14863,5,11,7,8,6,7,8,8,7,7,7,4,4,7,5,9,8
14864,4,9,6,7,6,8,9,8,5,6,5,8,3,6,7,5,10
14865,7,13,6,7,5,9,6,5,6,6,7,6,5,8,4,6,20
14866,5,10,6,7,4,7,7,8,7,6,6,9,4,8,4,8,22
14867,2,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,20
14868,5,6,7,4,5,6,7,1,6,10,7,10,3,8,3,8,11
14869,5,11,6,8,2,7,7,5,4,7,6,8,3,8,4,8,16
14870,3,7,5,5,4,7,7,3,8,5,6,9,3,7,7,9,16
14871,9,14,8,8,5,4,9,4,3,11,10,6,4,11,4,5,17
14872,4,9,5,7,3,8,7,8,7,6,6,9,2,7,6,10,23
14873,3,9,4,6,2,6,8,0,8,14,7,8,0,8,1,7,18
14874,6,10,9,8,8,8,7,3,7,7,7,8,6,13,8,8,16
14875,4,5,5,3,2,6,8,6,7,7,10,10,3,9,1,8,20
14876,7,10,10,8,5,7,8,3,5,10,6,7,7,8,1,8,5
14877,8,14,6,8,5,7,8,5,6,10,5,8,6,6,8,11,24
14878,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,5
14879,4,6,6,4,3,6,11,4,5,12,7,5,2,9,2,6,4
14880,3,7,4,5,3,7,7,3,12,8,6,8,0,8,8,7,0
14881,4,3,4,4,2,7,6,14,1,7,8,8,3,8,0,8,3
14882,5,9,5,7,3,4,11,2,4,9,11,7,3,10,1,8,9
14883,1,3,2,2,0,7,7,0,7,13,6,8,0,8,1,8,18
14884,5,10,6,8,5,6,10,1,8,11,9,6,1,10,3,4,21
14885,4,6,6,4,4,9,11,6,5,6,5,9,3,8,9,6,0
14886,3,8,4,6,4,7,7,8,4,7,5,8,3,8,2,7,13
14887,2,7,4,4,2,7,4,3,2,6,1,8,3,6,2,7,10
14888,3,7,3,4,2,4,11,9,3,9,6,4,1,10,3,8,1
14889,1,0,2,1,1,8,7,6,4,6,6,9,2,8,3,8,14
14890,5,9,4,5,3,7,6,4,4,9,9,11,4,10,9,10,22
14891,5,6,6,7,5,7,7,4,7,7,6,7,3,8,8,8,25
14892,8,10,8,5,3,6,10,2,2,8,10,7,8,12,1,7,19
14893,4,5,7,4,3,6,8,1,9,10,8,8,2,8,3,7,16
14894,5,9,7,7,4,5,3,3,9,6,1,9,1,6,3,7,15
14895,4,11,5,8,3,6,7,11,9,7,6,6,3,8,4,8,8
14896,12,13,12,7,5,2,10,3,3,10,12,8,9,10,0,7,19
14897,2,1,2,2,1,8,6,6,6,6,5,10,1,7,5,10,23
14898,5,11,5,8,3,3,7,6,11,7,6,14,0,8,8,7,12
14899,9,10,9,5,4,3,10,3,2,10,11,8,9,12,1,6,19
14900,4,7,6,10,6,10,5,4,4,8,3,7,2,6,7,8,0
14901,7,9,9,8,10,7,8,6,3,7,7,8,9,11,8,9,23
14902,3,5,4,3,2,8,7,7,4,9,6,8,2,8,3,8,13
14903,5,9,5,7,4,7,7,8,5,9,7,10,3,8,4,6,13
14904,2,4,3,3,1,9,7,2,6,14,4,8,0,7,0,8,25
14905,7,12,7,6,3,8,10,5,4,4,6,9,6,10,3,6,5
14906,1,6,2,4,0,13,3,7,4,13,3,11,0,7,0,8,25
14907,4,7,5,5,3,8,6,7,4,10,5,9,3,8,3,7,13
14908,3,5,4,5,4,5,9,4,4,8,7,8,4,11,7,7,12
14909,11,15,8,8,4,8,9,7,5,14,4,4,4,10,4,8,1
14910,1,0,2,0,0,7,6,10,4,7,13,8,2,10,0,8,20
14911,3,7,4,5,2,3,7,6,10,7,6,14,0,8,7,7,12
14912,4,10,6,8,4,8,6,9,5,7,5,8,3,8,3,8,13
14913,3,4,4,3,2,5,8,5,7,10,9,8,3,9,2,6,20
14914,4,5,5,8,2,8,6,9,8,6,6,12,2,8,5,10,23
14915,5,8,6,6,3,5,7,6,6,10,8,10,2,8,5,9,23
14916,7,8,7,10,8,8,9,5,2,7,9,11,3,8,6,8,14
14917,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8,15
14918,4,8,4,6,3,3,6,6,3,7,7,11,3,8,3,11,11
14919,4,8,5,6,7,8,7,3,4,6,6,8,6,8,7,5,11
14920,3,5,5,4,2,8,7,3,7,10,6,7,1,9,5,8,2
14921,3,9,4,7,3,7,7,4,4,7,6,8,2,8,4,8,16
14922,3,4,5,3,2,7,9,3,4,10,6,6,5,9,0,7,5
14923,3,7,4,6,2,8,7,8,5,6,7,8,3,8,5,9,14
14924,3,7,5,5,3,5,10,4,6,11,10,5,2,9,3,5,4
14925,2,3,3,2,1,7,7,3,9,6,6,8,2,8,5,7,16
14926,4,5,4,6,3,6,10,10,4,7,4,8,3,7,5,10,6
14927,5,10,7,7,6,10,6,1,7,11,4,8,4,8,5,11,12
14928,3,5,4,7,2,0,14,4,4,12,11,6,0,8,2,6,4
14929,2,3,3,1,1,5,10,4,5,10,9,5,1,9,3,6,4
14930,5,8,5,6,2,3,13,4,6,13,11,4,1,11,2,5,17
14931,5,7,7,6,5,7,6,5,6,9,5,9,4,7,5,6,13
14932,3,8,4,6,2,13,3,6,4,13,3,11,0,7,0,8,25
14933,6,8,6,6,3,4,10,3,7,11,11,6,1,11,3,4,17
14934,4,10,5,8,3,8,6,0,8,13,6,9,1,6,3,8,18
14935,4,9,6,7,4,8,6,6,6,8,6,8,3,7,4,6,25
14936,4,4,5,6,3,7,7,12,1,7,9,8,8,6,0,8,7
14937,3,9,5,6,2,6,6,3,1,6,0,8,2,7,1,7,10
14938,6,9,9,7,5,8,5,7,7,8,6,7,2,6,4,6,25
14939,3,6,4,4,3,7,8,7,10,5,4,9,3,8,6,7,12
14940,2,3,3,4,1,7,7,4,4,7,6,8,3,8,4,8,16
14941,7,10,5,5,3,5,7,6,4,10,7,9,5,10,5,7,13
14942,4,10,5,7,4,9,4,3,1,8,2,8,2,7,2,8,10
14943,3,7,6,5,3,11,2,3,2,10,2,9,2,6,3,9,10
14944,1,3,2,2,1,6,8,7,7,8,7,13,1,9,4,10,22
14945,4,5,5,4,4,7,6,5,5,9,5,10,4,6,5,6,13
14946,7,11,9,8,11,7,8,6,4,7,6,8,8,10,9,11,7
14947,3,6,4,4,2,8,9,4,2,7,12,8,2,10,0,8,9
14948,9,10,6,14,6,6,9,5,2,12,8,7,3,8,12,5,0
14949,4,9,6,6,4,5,8,4,8,11,9,9,2,9,5,6,12
14950,5,12,5,6,4,11,2,4,2,11,4,11,5,4,5,10,10
14951,5,8,7,6,4,5,9,6,7,8,10,10,3,9,1,8,20
14952,4,9,6,7,4,9,8,4,7,10,4,6,2,8,5,9,2
14953,3,5,5,3,3,6,7,6,6,7,6,9,3,8,3,8,3
14954,5,9,8,8,9,7,7,5,4,7,6,8,7,10,9,11,24
14955,3,7,5,5,4,7,7,2,7,7,6,8,0,9,9,7,0
14956,2,4,4,3,3,10,6,3,4,9,4,6,6,5,2,8,7
14957,6,11,8,9,4,8,9,5,2,6,13,8,3,10,0,8,9
14958,3,7,5,5,5,8,7,5,4,6,7,8,7,6,2,7,7
14959,4,8,5,6,2,9,6,2,8,15,4,8,0,7,0,8,25
14960,7,11,6,6,3,11,2,3,1,9,4,11,4,4,4,9,10
14961,3,6,5,4,1,8,10,2,2,7,13,8,2,11,0,8,17
14962,2,1,3,2,2,7,8,4,5,6,5,7,2,6,4,8,6
14963,7,10,9,8,7,9,7,2,6,12,4,6,5,9,4,9,4
14964,6,10,7,8,7,8,5,11,0,7,9,8,10,5,3,7,7
14965,6,7,6,8,5,7,7,7,5,9,9,9,4,8,7,9,14
14966,2,3,3,2,1,8,7,6,3,9,6,8,2,8,2,8,13
14967,4,9,7,7,6,8,7,3,6,7,4,6,5,5,8,7,16
14968,3,6,4,4,3,8,6,6,5,7,7,10,2,10,8,8,2
14969,3,6,5,8,1,7,10,1,3,7,12,8,1,11,0,8,17
14970,0,0,1,0,0,12,4,4,3,11,4,11,0,7,0,8,25
14971,4,9,5,6,5,7,6,7,4,7,6,9,2,8,8,4,10
14972,1,1,2,2,1,6,8,6,6,9,7,12,1,9,3,10,22
14973,1,0,2,1,0,7,9,1,2,6,12,8,1,10,0,8,17
14974,4,10,5,8,3,6,9,4,1,8,12,8,4,9,1,8,9
14975,4,10,6,8,3,8,12,3,4,5,11,9,3,10,1,7,9
14976,3,1,4,3,2,7,7,7,7,7,6,5,2,8,3,7,8
14977,2,1,3,2,2,7,7,5,5,7,6,8,3,8,2,8,3
14978,2,2,3,3,2,7,11,2,7,7,11,8,1,11,1,8,21
14979,3,7,4,5,1,0,0,6,6,0,1,5,0,8,0,8,15
14980,7,15,8,8,5,11,7,2,7,11,3,5,3,11,4,9,16
14981,5,11,8,8,7,10,6,3,6,11,4,7,4,8,4,9,8
14982,5,11,7,8,4,6,6,8,8,8,5,13,3,11,5,8,23
14983,3,4,4,6,2,5,7,10,8,7,6,5,3,8,4,8,8
14984,1,0,2,0,0,7,9,3,1,7,11,8,2,11,0,8,9
