@relation 'letter-weka.filters.unsupervised.attribute.Remove-V-R13,11,7,14,12,15,9,8,10,6,16,3,5,1,4,2,17'

@attribute x-ege numeric
@attribute x2ybr numeric
@attribute y-bar numeric
@attribute xegvy numeric
@attribute xy2br numeric
@attribute y-ege numeric
@attribute y2bar numeric
@attribute x2bar numeric
@attribute xybar numeric
@attribute x-bar numeric
@attribute yegvx numeric
@attribute width numeric
@attribute onpix numeric
@attribute x-box numeric
@attribute high numeric
@attribute y-box numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
6,7,10,11,7,1,2,4,8,6,6,4,3,3,3,4,W
8,6,7,8,8,5,1,5,7,8,10,6,7,4,6,9,O
8,9,10,12,7,1,2,2,5,9,7,6,5,4,7,9,W
5,6,7,10,9,7,4,3,7,5,5,5,5,3,4,6,R
2,5,7,8,5,3,6,5,9,8,8,3,1,1,2,3,D
2,4,6,8,8,5,8,4,11,9,10,6,3,4,6,8,S
0,6,6,9,10,9,9,6,5,7,8,5,3,4,7,5,S
0,6,7,8,14,8,11,6,7,3,7,5,3,5,7,9,E
1,9,11,10,5,2,7,2,11,5,5,4,2,4,4,6,T
3,7,7,8,10,6,2,7,5,9,10,6,6,4,9,7,Q
2,2,2,6,8,2,1,2,7,8,7,3,1,2,1,3,A
5,5,9,9,6,1,4,2,9,7,7,8,5,5,7,9,N
2,6,7,8,8,6,8,3,5,7,8,5,4,3,5,7,X
9,5,8,8,8,8,5,5,7,7,6,7,7,5,5,5,W
2,5,9,8,7,9,7,10,7,6,10,4,4,4,8,5,B
3,4,6,7,7,5,6,3,10,10,11,7,6,5,8,10,B
3,8,3,10,8,5,5,7,7,9,4,6,6,4,8,10,Y
2,6,7,8,8,6,8,3,5,8,8,7,5,4,7,9,X
1,10,11,11,5,2,7,2,11,4,5,3,1,2,2,4,Y
5,3,7,8,7,4,7,3,10,9,9,8,6,5,5,7,H
0,9,12,8,6,2,2,4,11,3,8,1,0,0,0,0,F
3,6,8,9,11,6,1,6,7,8,8,5,5,4,6,5,Q
0,6,7,8,8,3,8,0,7,7,8,2,2,1,8,10,I
1,11,11,11,8,2,7,1,7,7,8,4,1,2,3,4,Y
3,6,8,10,8,8,6,4,7,8,8,6,5,4,6,5,J
1,9,9,9,12,3,7,5,11,4,7,3,1,2,2,4,C
1,8,3,6,13,0,3,10,12,11,8,3,1,2,6,8,J
2,7,7,8,10,4,4,4,9,7,10,2,1,1,1,3,G
10,7,11,12,7,4,3,3,9,6,5,8,8,8,8,10,W
3,5,10,9,5,4,5,6,14,6,8,5,2,6,5,10,P
2,6,8,8,7,9,7,9,7,6,9,4,3,3,6,4,B
5,6,7,8,8,0,2,14,5,7,8,4,2,3,5,7,N
1,5,3,6,13,0,4,10,13,12,8,3,1,2,8,5,J
2,6,7,9,8,7,5,4,7,7,10,5,4,4,6,6,L
1,5,6,9,12,4,11,6,7,5,8,6,2,4,7,5,C
3,6,6,10,8,7,2,5,9,8,8,4,3,5,4,9,G
1,12,10,11,8,0,1,3,7,7,8,2,0,2,0,0,Y
2,9,8,8,8,5,6,4,10,5,4,7,4,5,6,8,S
3,6,8,8,9,8,5,3,6,7,8,5,4,3,4,6,X
8,7,6,5,4,2,5,7,6,10,5,6,4,4,4,6,M
3,13,4,9,8,0,5,14,7,7,8,4,2,4,5,7,U
0,3,6,7,8,1,7,1,12,10,8,2,1,1,3,2,J
2,7,10,9,5,3,6,3,13,6,7,8,5,5,8,10,F
8,9,8,10,8,0,1,5,7,4,8,6,3,4,6,8,W
3,12,9,9,9,1,8,6,12,3,7,7,3,6,6,8,U
5,4,8,7,7,3,7,3,8,8,7,5,2,6,4,9,K
5,4,7,7,8,7,9,2,12,9,10,10,6,7,8,11,E
8,7,8,5,8,10,5,5,9,7,7,8,8,8,8,15,B
3,3,4,7,8,4,4,3,9,8,9,6,4,4,6,7,O
2,11,11,10,8,1,4,2,8,6,9,5,3,3,6,8,V
3,9,7,8,11,3,7,3,10,5,7,9,4,6,6,8,K
7,6,8,8,8,9,5,5,8,7,6,7,8,5,7,8,B
3,12,9,9,10,4,9,3,11,4,5,9,4,6,8,11,X
3,6,7,8,9,6,8,6,7,7,8,4,3,3,5,7,E
3,7,7,8,9,4,7,2,11,7,8,7,6,5,8,11,E
5,6,9,7,7,9,5,3,10,6,6,9,6,10,8,15,F
6,10,10,11,8,2,3,2,10,3,6,6,6,6,7,10,W
1,10,9,9,11,3,8,6,12,4,7,5,2,4,5,7,C
5,7,9,8,6,6,7,5,10,5,5,6,4,6,6,11,D
1,5,9,10,3,3,5,3,13,8,8,8,6,6,9,11,P
3,6,7,8,9,4,6,2,11,8,10,4,3,3,4,6,E
1,9,12,10,5,1,5,2,11,5,5,2,1,2,1,3,T
5,5,8,9,7,6,6,6,8,9,12,9,8,6,7,10,R
6,5,6,9,7,6,4,4,8,9,7,7,7,4,5,6,R
6,6,7,8,10,3,6,5,7,7,8,5,5,4,5,7,H
1,6,8,9,8,6,10,2,12,7,8,6,3,4,6,8,Z
2,6,7,8,9,4,4,4,7,8,8,4,3,3,7,9,X
3,13,5,9,8,0,5,13,6,8,8,3,1,3,5,3,U
4,10,10,10,11,7,3,5,7,7,8,6,5,6,9,7,Q
3,3,6,7,7,3,6,3,10,10,9,9,6,6,5,7,H
4,8,7,10,5,4,5,4,6,9,5,5,4,3,5,6,A
5,11,12,11,9,3,3,2,5,8,6,6,3,4,6,8,V
1,6,13,10,3,4,1,8,10,4,8,5,2,5,6,4,P
2,13,9,10,8,0,2,4,7,7,8,3,0,2,1,0,V
9,9,5,5,8,2,1,11,7,7,9,6,6,5,7,9,M
3,5,7,8,5,3,5,4,10,8,8,4,3,3,4,6,D
6,4,8,9,5,5,5,4,8,9,9,8,4,8,6,12,H
0,10,14,8,7,0,5,1,9,5,8,4,2,3,5,7,T
8,9,6,6,8,0,1,11,7,7,8,4,3,3,6,8,M
5,6,7,7,9,5,7,4,7,8,7,6,7,5,8,10,T
5,6,7,10,10,3,5,3,7,5,8,5,5,4,5,7,C
2,11,11,10,8,1,3,3,10,3,7,4,2,4,6,8,V
3,5,6,8,9,3,3,7,10,8,7,5,5,4,7,9,O
0,5,7,8,8,8,8,5,5,8,7,5,5,4,6,9,S
3,6,7,8,8,6,9,4,6,8,8,5,3,3,4,6,X
3,6,7,8,5,3,6,7,7,9,6,6,4,4,5,7,H
5,3,6,6,8,6,3,2,9,10,13,6,6,4,6,7,K
3,6,7,8,8,0,1,12,7,7,8,4,3,3,5,7,H
3,6,7,8,8,3,6,6,7,7,8,4,3,3,3,4,H
2,6,7,8,8,3,4,7,7,8,8,2,1,2,2,1,O
2,5,6,8,10,6,8,8,6,7,11,6,3,5,8,5,G
3,11,9,9,9,2,8,5,11,4,7,7,3,6,5,7,U
0,6,7,8,8,3,7,0,7,7,8,1,2,1,6,9,I
2,5,10,10,4,2,6,3,13,7,7,6,3,4,5,7,F
2,7,10,10,5,2,5,2,13,6,7,6,4,4,5,7,F
1,9,10,11,4,4,10,2,11,7,5,6,3,6,5,7,T
2,5,10,8,5,7,3,2,12,7,9,5,3,6,7,10,J
5,10,10,12,5,4,6,5,6,8,7,8,4,10,7,13,V
4,6,6,9,8,9,2,3,8,7,8,5,4,7,5,10,G
3,9,9,9,6,3,2,4,10,4,4,5,3,6,6,12,Y
3,6,7,8,8,0,1,15,7,7,8,4,2,4,5,8,H
4,4,7,6,9,7,3,3,6,6,8,5,4,3,4,5,K
4,10,9,10,6,3,3,4,11,5,3,6,3,7,6,11,Y
1,8,10,10,3,4,5,6,10,6,6,5,4,4,5,7,P
3,6,7,8,8,4,5,7,6,8,8,3,1,2,2,1,Q
3,7,7,8,8,4,5,8,10,7,8,5,4,5,6,8,O
2,6,7,8,8,3,4,7,9,7,8,3,2,2,3,5,O
2,7,7,9,11,4,6,6,10,7,9,4,3,4,6,8,G
2,8,8,8,9,5,7,3,11,5,7,4,3,3,4,6,E
1,2,5,6,8,3,8,2,7,6,7,6,4,4,6,8,L
6,6,7,8,8,0,2,15,4,7,8,5,3,5,8,10,N
3,5,6,8,9,6,3,8,6,8,10,5,7,4,10,9,Q
0,11,15,8,7,0,6,1,9,5,8,5,1,3,6,9,T
1,8,9,8,6,6,8,2,11,6,5,6,3,4,4,6,Z
2,10,8,10,12,2,7,6,12,4,7,6,3,6,7,9,C
0,7,9,8,7,1,8,0,13,6,7,4,2,3,8,10,I
5,7,6,10,9,4,4,4,7,5,8,6,6,5,5,7,C
3,6,7,8,8,4,6,6,7,7,8,4,3,3,3,5,H
5,7,12,10,6,8,4,6,6,10,5,9,9,7,10,7,Y
5,11,5,10,7,4,5,6,6,6,7,7,5,8,12,8,Y
6,9,11,10,9,0,2,2,8,5,8,5,3,3,3,5,W
0,6,7,8,8,0,4,4,7,7,8,0,0,0,4,6,I
1,6,7,8,8,6,9,2,12,7,8,5,2,3,3,5,Z
3,9,8,9,9,2,7,5,10,4,6,5,3,5,5,7,U
6,2,5,7,7,7,4,2,3,5,2,9,6,5,7,9,A
5,5,8,9,6,5,5,5,9,6,8,4,3,6,6,12,O
2,7,6,9,7,7,5,2,6,8,9,5,4,4,5,7,X
1,5,6,7,6,7,9,5,7,9,8,4,4,3,6,8,Z
3,5,6,8,5,5,4,2,9,10,7,5,5,2,7,9,I
3,2,10,8,8,0,2,15,7,7,8,5,2,4,5,4,H
0,6,7,8,8,3,8,1,7,7,8,2,2,2,4,2,I
3,12,10,9,9,1,6,5,13,3,7,5,3,5,6,8,U
0,6,6,9,8,8,8,5,4,7,8,3,2,2,4,6,S
6,5,7,8,6,3,7,5,6,8,7,6,7,4,8,10,D
3,5,6,10,12,5,7,7,8,7,8,5,3,4,6,8,G
3,7,7,8,8,5,6,8,6,8,9,6,3,5,9,10,Q
2,7,7,8,10,4,5,5,9,6,9,2,1,2,2,4,G
1,6,7,8,14,4,10,7,6,6,9,4,2,3,6,8,C
0,10,15,8,8,0,4,2,7,7,8,2,0,1,0,0,T
2,5,8,6,7,4,5,5,6,7,8,3,2,3,2,1,R
8,4,4,6,8,2,2,2,8,9,7,6,6,3,4,6,M
9,9,7,6,8,0,2,13,7,7,8,6,4,6,7,4,M
5,6,8,8,8,7,4,6,6,7,9,5,6,3,5,7,M
0,5,9,8,14,7,11,6,7,3,8,3,2,3,5,3,E
4,5,8,9,7,11,3,5,8,8,8,6,7,4,8,10,S
1,9,12,10,4,2,6,3,11,5,5,3,1,2,2,3,T
4,10,8,7,11,3,8,2,10,4,6,6,3,4,4,5,K
3,6,7,8,11,2,1,8,7,5,11,2,0,2,1,1,K
3,14,8,9,8,0,3,5,8,6,8,8,2,5,8,11,V
0,0,1,8,6,0,6,6,0,0,8,4,1,3,7,9,L
3,5,7,8,5,2,5,6,6,7,7,5,5,3,6,8,D
9,11,7,6,11,4,5,4,11,4,7,10,6,7,6,8,M
3,7,5,8,11,6,5,3,11,7,9,6,4,6,8,15,L
1,6,7,8,7,10,8,3,7,8,9,8,9,5,8,11,Z
0,11,10,10,6,2,7,2,11,3,4,5,3,5,6,9,Y
5,2,3,5,9,3,3,2,9,11,9,7,4,4,9,11,A
4,7,8,10,7,3,6,2,10,7,7,5,3,3,2,3,H
9,4,11,10,10,2,5,5,4,7,7,10,5,10,6,11,M
1,7,8,10,12,4,8,8,9,6,9,4,2,3,5,7,C
2,4,6,8,6,3,6,4,10,9,8,4,2,2,3,4,D
2,10,9,9,6,3,6,4,10,5,6,7,7,5,8,11,F
6,3,4,6,8,7,3,2,10,10,13,9,7,6,7,8,K
3,11,11,10,7,1,4,3,9,4,7,6,3,7,7,9,V
1,6,7,8,7,7,9,5,6,8,8,3,2,2,3,4,Z
3,14,5,9,8,0,5,14,7,7,8,4,2,4,7,9,U
0,1,1,8,6,0,6,5,0,0,8,5,2,5,7,9,L
2,7,10,9,5,2,5,4,13,7,7,5,3,4,4,6,F
1,6,7,7,7,6,9,2,12,8,7,7,5,5,8,11,Z
6,4,6,8,8,6,5,3,9,9,8,8,6,8,7,12,R
3,10,8,9,9,1,8,6,7,6,8,5,2,3,3,2,U
3,3,10,8,8,0,2,15,7,7,8,5,3,5,7,10,H
8,9,8,10,8,0,1,5,7,4,8,6,3,4,5,7,W
6,7,6,9,11,3,4,4,8,7,8,7,8,5,8,11,C
4,4,8,7,5,8,6,2,9,10,4,7,8,4,9,11,I
4,6,6,9,8,9,3,4,9,7,8,6,4,7,6,12,G
3,6,6,8,7,5,5,7,9,8,7,4,4,3,8,6,Q
3,6,4,8,8,3,5,8,6,8,8,6,5,4,6,8,Q
3,6,8,7,7,5,7,3,10,6,6,7,4,5,6,8,S
5,6,7,8,8,0,2,13,5,7,8,3,2,3,5,3,N
2,5,9,10,5,4,5,10,8,5,8,5,3,5,6,4,P
7,7,6,9,7,8,4,4,6,9,6,6,7,4,6,9,B
3,3,6,8,6,3,7,3,11,10,9,4,3,3,5,7,D
9,9,8,9,8,0,2,5,7,4,8,8,4,6,7,5,W
0,6,8,8,7,9,9,6,5,8,7,6,3,5,8,5,S
4,6,7,8,10,8,3,6,7,8,9,6,5,5,6,8,E
9,6,7,9,8,7,1,5,7,8,11,9,10,6,8,10,O
0,6,6,9,9,9,9,6,4,6,8,5,3,4,8,11,S
2,8,13,8,5,8,2,4,12,4,6,6,5,8,11,7,Z
2,5,7,8,7,2,5,2,11,8,9,3,2,2,2,3,B
2,2,2,6,8,2,1,2,8,9,7,4,1,2,2,1,A
1,5,7,9,7,5,6,2,10,8,8,4,2,2,3,4,S
4,8,8,9,8,3,4,2,7,8,6,4,3,3,4,5,A
0,4,6,7,8,0,6,1,13,9,8,4,2,3,5,7,J
9,6,6,8,8,4,6,6,7,9,7,6,6,5,8,10,U
4,7,6,7,11,3,2,9,7,4,11,6,2,5,8,10,K
3,3,4,7,8,4,5,5,13,11,9,5,3,7,6,12,I
1,11,10,10,8,1,7,0,6,7,8,6,4,3,7,10,Y
2,10,12,10,8,1,2,2,7,7,8,3,1,1,1,3,V
0,6,7,8,8,6,11,3,8,7,8,2,0,1,1,0,Z
0,6,7,8,8,0,4,4,7,7,8,0,0,0,0,0,I
4,5,7,8,11,2,2,8,7,3,11,5,2,4,7,5,K
2,12,10,11,8,0,1,3,6,10,8,4,2,2,5,7,Y
1,6,11,9,4,3,1,7,9,5,8,2,1,2,1,1,P
2,7,11,11,2,4,4,7,10,5,7,7,6,5,8,10,P
1,5,10,10,3,3,5,5,12,7,8,7,4,5,8,11,P
0,6,8,8,15,7,10,6,7,3,7,4,2,3,7,9,E
2,2,4,7,8,1,0,2,7,7,8,2,0,1,0,0,A
3,4,8,8,9,6,9,6,6,7,8,6,5,4,6,8,E
5,3,5,9,9,5,7,1,10,9,11,8,5,6,8,11,K
4,8,7,10,9,7,7,7,6,6,6,7,6,5,8,10,T
7,8,7,5,9,2,4,3,9,7,8,7,6,5,5,7,M
3,5,7,9,7,5,7,3,12,9,6,6,4,7,8,15,T
5,7,6,7,7,3,4,4,7,8,7,5,4,6,5,10,U
1,11,10,8,11,2,8,5,11,2,6,8,4,7,8,11,C
0,6,6,9,9,9,9,5,5,7,8,4,2,3,4,3,S
3,7,8,7,10,7,8,4,9,5,5,6,6,5,6,7,T
0,3,3,7,10,0,4,5,13,14,8,2,1,2,6,8,J
0,9,12,8,6,2,2,4,11,3,7,1,0,1,1,0,F
0,2,3,7,11,2,8,1,8,6,8,4,2,3,5,7,L
0,6,7,8,15,7,11,6,7,3,7,4,2,3,5,3,E
3,5,7,8,8,3,4,7,7,7,8,4,3,3,4,6,O
3,7,8,8,8,5,5,7,6,8,9,4,2,3,5,5,Q
1,5,11,10,2,3,2,5,12,6,9,5,2,3,3,4,P
6,5,7,7,7,7,5,3,10,9,8,7,5,7,6,11,B
3,6,7,8,12,4,6,8,7,7,9,5,3,4,6,8,G
3,6,7,8,8,3,6,6,7,7,8,5,3,4,3,5,H
4,6,7,8,9,2,4,4,6,7,9,6,5,4,6,7,U
1,11,10,11,8,1,6,1,6,7,8,4,2,2,5,7,Y
3,6,7,8,7,4,4,9,7,8,9,7,5,5,8,10,O
4,6,8,8,6,8,4,4,7,9,5,5,6,3,4,6,D
0,6,7,8,8,0,4,4,7,7,8,0,0,0,6,9,I
4,10,9,10,5,5,2,2,7,7,6,5,3,6,9,6,Y
4,8,8,11,9,8,2,4,7,8,8,7,11,5,11,8,Y
4,4,7,10,6,4,7,2,11,9,8,7,4,6,7,13,X
1,6,7,8,14,4,9,6,6,5,9,4,1,3,5,7,C
2,0,7,7,8,1,0,3,6,6,7,6,2,4,6,4,A
1,6,8,8,13,4,10,6,6,6,8,5,2,4,6,8,C
2,5,10,10,5,4,5,10,8,5,8,6,3,5,6,9,P
3,6,7,8,10,4,6,6,7,7,9,4,3,3,4,2,G
8,7,10,11,10,7,3,5,6,8,8,7,6,5,6,7,G
3,9,8,9,9,2,8,5,10,4,5,5,2,4,3,4,U
2,6,7,8,8,8,5,7,7,8,8,3,3,2,5,7,S
2,6,6,10,12,4,7,6,10,7,9,6,4,6,6,8,G
0,6,6,7,9,2,7,0,13,8,7,4,3,3,7,9,I
3,5,7,8,8,3,4,7,10,8,7,5,5,5,7,9,O
1,9,8,9,12,2,6,4,11,4,8,3,1,2,3,4,C
4,7,8,11,9,8,4,4,8,6,10,6,6,4,6,6,E
0,6,11,9,5,3,1,6,9,5,8,1,0,1,0,0,P
0,7,9,9,5,12,7,3,7,9,9,4,5,3,7,9,Z
2,6,8,9,8,5,8,6,12,8,9,6,3,9,7,12,C
4,6,5,7,8,4,6,3,8,8,7,9,6,6,7,9,J
3,5,7,8,8,4,7,1,10,8,8,7,4,4,4,5,K
2,9,11,11,5,2,7,3,11,5,4,6,3,5,4,6,T
6,2,8,11,12,2,6,4,3,4,7,8,4,10,6,12,N
6,6,8,9,8,6,5,5,8,7,9,6,5,4,4,5,V
3,6,6,10,8,7,2,5,9,8,7,3,2,4,4,9,G
8,7,9,9,8,4,2,5,7,7,9,5,6,4,4,6,O
3,3,6,7,7,4,6,3,10,10,11,5,4,4,6,8,R
4,12,8,7,12,4,7,3,11,2,5,9,6,6,7,9,K
2,7,7,9,11,4,6,6,9,6,9,6,5,6,6,8,G
1,9,14,11,3,2,7,5,12,4,4,6,3,6,6,8,T
0,2,4,7,10,2,7,1,8,7,8,3,1,1,2,3,L
1,6,7,8,7,7,5,7,6,7,8,2,1,2,1,1,B
7,6,4,7,7,6,2,6,7,8,5,8,7,6,7,9,W
2,6,8,8,7,9,5,6,7,8,8,3,2,3,3,4,S
1,5,10,10,4,2,7,2,14,7,8,7,3,5,6,8,F
6,3,7,9,5,1,5,3,10,9,7,8,4,5,7,9,N
0,6,7,8,8,2,7,0,7,7,8,2,3,2,6,9,I
3,11,8,9,11,0,7,7,9,4,8,6,3,4,6,8,U
3,7,8,9,7,10,2,4,11,7,6,5,4,6,9,6,Z
0,2,4,7,11,2,9,0,8,6,8,5,3,4,8,11,L
1,8,7,8,14,3,6,5,9,3,9,4,2,3,5,7,C
3,6,7,8,6,4,9,11,7,6,8,4,3,3,6,9,D
12,5,8,8,8,5,3,5,6,6,8,9,9,6,6,7,M
5,5,6,9,9,6,6,8,10,8,5,7,5,7,8,10,O
3,4,7,11,6,4,8,2,11,11,9,8,5,7,8,15,X
2,5,8,10,6,2,6,2,13,8,8,6,4,4,5,7,F
7,8,11,12,7,1,2,3,9,5,6,6,3,5,3,4,W
3,13,8,10,8,0,2,4,7,7,8,4,1,2,4,3,V
1,5,3,6,13,0,3,9,13,12,8,2,1,1,5,3,J
1,5,8,6,8,1,7,2,15,7,7,5,3,4,9,11,J
0,10,13,8,6,2,3,4,12,1,6,3,1,2,4,6,F
2,2,2,7,8,2,2,2,6,8,7,5,2,3,4,3,A
0,2,4,7,10,2,8,1,8,7,8,4,2,2,4,5,L
2,5,7,8,7,5,8,4,11,8,8,8,4,6,8,10,S
2,7,7,9,9,3,2,5,8,8,9,3,2,2,4,3,Q
1,6,12,10,4,3,1,7,10,4,8,3,2,3,4,6,P
0,6,7,8,8,5,9,2,8,8,8,1,0,1,0,0,Z
2,5,9,7,8,5,3,8,7,5,11,6,7,5,8,11,R
5,4,8,9,4,5,6,5,12,9,7,8,5,6,6,9,P
0,6,7,8,14,8,11,6,7,3,7,6,4,6,8,11,E
3,5,7,8,5,3,6,6,6,7,7,5,4,3,4,6,D
2,0,6,7,8,1,1,3,6,7,7,4,2,2,6,8,A
7,8,11,12,8,1,2,2,6,7,8,7,6,4,6,8,W
4,6,8,7,8,1,3,4,6,7,7,6,5,4,5,6,U
4,6,7,7,6,5,5,6,9,7,6,6,3,6,6,11,G
0,5,3,7,11,0,3,5,12,12,8,1,0,1,1,0,J
10,9,8,11,8,2,3,1,8,4,6,8,6,8,8,14,W
11,6,10,10,6,4,3,4,9,6,5,8,9,8,8,11,W
0,0,1,8,7,0,6,5,0,0,8,3,1,3,6,8,L
3,3,4,7,11,7,7,4,12,10,11,6,3,7,5,10,Q
3,9,8,10,9,1,6,5,10,5,6,3,1,2,1,3,U
0,6,7,8,13,6,8,5,7,3,9,3,3,3,6,8,E
5,6,7,8,8,0,1,13,6,7,8,5,4,4,6,8,N
2,8,8,11,10,3,8,7,13,6,7,6,4,6,7,10,C
1,6,9,9,6,2,8,0,13,7,7,6,4,4,8,11,I
7,10,10,10,8,2,3,3,10,3,7,6,4,6,5,7,W
3,9,9,9,9,1,6,5,7,6,8,5,3,4,6,8,U
3,10,9,9,9,1,6,6,6,7,7,4,2,2,4,6,U
4,6,12,10,3,8,4,3,12,7,5,7,5,8,6,11,F
0,5,6,7,10,0,6,3,14,8,7,3,1,1,2,3,J
2,6,8,8,9,8,6,4,7,6,9,5,4,3,6,7,L
2,1,4,7,8,2,1,3,7,7,8,5,2,3,4,7,A
2,13,9,10,8,0,2,4,6,8,8,6,4,4,7,10,V
7,6,6,6,8,2,4,2,9,8,8,6,5,4,6,8,M
2,7,7,8,10,4,5,5,9,6,10,3,2,2,3,4,G
3,6,7,8,12,3,2,9,7,4,11,6,2,5,7,10,K
1,9,12,11,4,2,6,3,11,5,5,3,1,3,3,4,T
4,1,3,7,8,2,5,3,12,12,11,5,3,5,4,9,D
2,7,8,8,6,6,9,2,12,7,7,8,5,6,8,10,Z
1,10,11,11,5,2,8,2,11,5,4,7,4,7,7,9,T
3,3,4,8,6,7,5,3,7,9,6,5,4,3,7,5,Z
2,6,6,8,7,9,6,9,6,6,11,4,4,4,8,10,B
8,6,7,7,7,10,5,4,9,8,8,9,8,10,8,14,B
3,8,8,8,9,3,6,3,10,6,7,8,5,5,7,9,H
5,8,8,10,8,0,0,4,7,7,8,2,1,1,1,0,W
3,4,5,7,9,8,8,4,10,8,10,5,3,5,4,9,Q
7,6,7,5,7,2,4,2,9,9,7,6,5,4,5,7,M
7,4,6,6,7,8,5,3,10,10,9,7,6,8,8,15,B
7,8,12,12,8,1,2,2,7,7,8,9,7,6,7,9,W
5,3,9,10,4,4,5,6,13,7,8,9,4,11,8,15,P
2,7,10,8,6,5,6,2,12,6,4,6,4,6,8,15,T
3,12,8,8,12,3,7,2,11,2,5,8,5,5,7,9,K
1,7,10,9,5,2,6,2,13,5,7,5,2,3,4,5,F
5,7,9,8,7,1,5,3,10,6,8,6,2,3,3,5,N
0,11,14,8,7,0,6,1,9,5,8,4,1,3,6,5,T
1,7,10,10,5,2,5,2,13,6,7,7,4,5,7,9,F
3,4,7,6,8,5,6,5,6,6,8,6,7,5,8,10,R
5,7,7,10,7,7,3,4,6,9,7,5,5,3,4,6,B
0,10,13,8,7,2,4,5,12,1,6,3,1,3,4,7,F
2,11,12,11,9,1,3,2,5,9,8,4,1,2,2,4,V
0,6,7,8,15,7,11,6,7,3,7,5,3,4,7,9,E
2,6,6,8,8,4,6,7,6,6,10,5,3,4,4,6,L
4,6,7,8,11,2,2,8,7,3,11,4,2,4,6,4,K
1,5,6,7,8,6,6,7,6,7,11,4,4,3,6,9,G
2,1,3,6,9,2,2,3,11,12,9,5,3,3,6,8,A
1,10,11,10,6,3,6,2,11,4,6,6,4,4,6,8,F
0,1,4,7,7,2,10,3,2,4,5,4,2,3,5,7,L
3,3,10,8,8,0,2,15,7,7,8,4,2,4,6,4,H
3,5,6,8,8,3,6,3,10,8,8,5,2,3,2,3,H
8,7,9,9,8,8,7,6,7,6,10,9,10,7,7,8,W
2,6,4,8,11,3,4,7,6,8,9,5,5,4,6,8,Q
6,7,7,10,7,5,3,4,7,8,6,6,7,5,7,5,P
0,7,6,9,10,9,9,6,5,7,8,4,2,3,5,7,S
6,5,5,8,11,4,3,4,7,8,11,6,6,4,6,8,G
3,7,6,9,11,5,7,4,7,5,10,4,3,3,4,5,K
1,1,4,6,8,3,8,3,6,6,7,5,3,4,8,11,L
0,2,4,6,10,3,8,1,8,7,8,6,3,4,6,8,L
2,11,12,12,8,1,6,4,8,6,8,4,3,3,4,6,T
5,6,7,8,6,5,6,5,7,8,9,4,4,3,4,5,B
6,7,9,11,8,7,2,5,7,7,8,6,7,5,6,7,G
0,6,7,8,14,7,9,6,7,3,8,3,2,3,6,8,E
8,6,6,8,10,5,2,5,6,9,10,7,8,5,8,10,G
6,6,8,9,6,2,5,6,7,8,6,6,5,4,8,10,N
2,1,2,7,8,4,3,3,8,9,8,7,4,5,8,10,A
2,7,6,10,11,4,6,6,10,7,10,4,3,4,5,7,G
5,7,9,12,5,2,2,4,9,6,7,6,2,6,4,9,V
1,11,11,11,8,2,7,1,7,7,8,4,1,2,2,1,Y
2,6,7,8,8,2,4,7,7,7,8,3,2,2,2,1,O
1,6,7,7,8,12,8,3,8,8,9,6,7,5,7,9,Z
3,12,7,10,8,0,4,10,7,7,8,1,0,1,0,0,U
2,11,11,10,8,1,4,3,7,7,8,4,2,2,5,7,V
3,6,7,8,9,2,3,7,9,8,8,4,4,4,6,8,O
5,5,7,8,8,0,3,2,12,7,7,7,3,6,6,12,N
2,11,12,11,8,1,2,2,7,7,8,3,1,2,2,3,V
1,8,11,9,3,3,4,4,10,5,6,3,1,2,2,4,P
4,5,12,10,3,4,4,6,13,6,8,7,3,9,5,10,P
2,4,6,9,6,4,5,2,11,10,11,4,2,5,6,11,I
3,4,6,8,8,3,6,3,10,9,9,5,2,3,2,3,H
4,2,6,6,6,4,8,3,9,10,10,6,3,6,6,12,X
2,0,6,7,8,1,1,3,7,8,8,4,1,2,5,8,A
7,12,9,10,9,0,2,3,11,1,6,8,4,8,6,12,W
1,5,7,8,8,5,7,3,11,7,8,5,2,3,3,5,S
2,4,8,8,5,6,6,2,13,8,9,6,4,7,8,14,I
4,7,8,5,10,8,5,2,7,6,7,8,9,6,8,9,X
0,6,7,8,7,7,6,4,5,8,8,2,1,1,1,0,S
0,4,6,7,7,1,6,1,11,9,7,4,2,3,5,7,J
8,3,5,5,9,7,7,1,10,9,10,9,7,7,6,9,K
0,6,7,8,8,3,8,1,7,7,8,1,1,1,3,5,I
2,6,7,8,10,4,6,7,6,7,9,3,2,2,3,5,G
0,6,13,9,2,4,4,5,13,4,7,6,3,4,6,9,P
0,6,7,8,8,0,4,4,7,7,8,0,0,0,6,4,I
3,5,7,7,6,3,7,4,11,9,8,6,4,4,7,9,D
3,5,8,8,7,6,4,5,7,7,8,5,5,4,6,8,B
2,8,9,7,14,5,8,7,5,5,8,6,3,5,6,9,C
3,11,11,10,8,1,3,3,10,3,7,5,2,5,5,7,V
5,7,10,9,7,1,4,2,9,6,8,8,5,6,7,10,N
1,5,3,6,12,0,4,9,13,12,8,3,1,2,7,5,J
4,7,9,8,7,9,5,4,8,7,10,6,6,5,8,7,I
3,6,7,8,10,6,9,6,7,7,8,5,5,4,8,10,E
5,10,11,11,9,5,2,3,5,8,8,6,4,5,7,9,V
